entry_id,business_unit_id,account_code,account_name,amount,posting_user,approving_user,posting_timestamp,entry_type
GL-02340,BU-01,1000,Cash,870.55,user2@corp.com,manager1@corp.com,2023-01-20 09:01:19,Automated
GL-02341,BU-05,5100,Travel & Entertainment,9407.16,user2@corp.com,manager2@corp.com,2023-05-19 09:10:09,Automated
GL-02342,BU-03,5200,Office Supplies,7037.22,user1@corp.com,manager2@corp.com,2023-01-02 15:33:49,Automated
GL-02343,BU-05,5100,Travel & Entertainment,1187.44,user2@corp.com,manager1@corp.com,2023-06-16 11:34:35,Automated
GL-02344,BU-03,5200,Office Supplies,4507.18,user3@corp.com,manager1@corp.com,2023-02-02 15:45:19,Manual
GL-02345,BU-05,5100,Travel & Entertainment,9998.59,user2@corp.com,manager2@corp.com,2023-04-25 16:23:59,Automated
GL-02346,BU-05,1000,Cash,672.15,user1@corp.com,manager1@corp.com,2023-11-16 16:16:46,Automated
GL-02347,BU-01,5000,Professional Fees,9673.68,user1@corp.com,manager2@corp.com,2023-09-15 10:28:32,Automated
GL-02348,BU-05,5200,Office Supplies,836.67,user1@corp.com,manager1@corp.com,2023-08-31 09:16:11,Automated
GL-02349,BU-04,5000,Professional Fees,4975.74,user2@corp.com,manager1@corp.com,2023-08-22 11:24:51,Automated
GL-02350,BU-04,2000,Accounts Payable,4849.86,user3@corp.com,manager2@corp.com,2023-07-06 14:59:06,Automated
GL-02351,BU-01,1000,Cash,5249.58,user1@corp.com,manager1@corp.com,2023-03-17 13:06:14,Automated
GL-02352,BU-03,5100,Travel & Entertainment,8065.47,user3@corp.com,manager2@corp.com,2023-02-07 12:59:00,Automated
GL-02353,BU-03,2000,Accounts Payable,8261.18,user3@corp.com,manager1@corp.com,2023-01-10 15:52:26,Automated
GL-02354,BU-01,5100,Travel & Entertainment,8979.57,user2@corp.com,manager2@corp.com,2023-03-22 12:56:29,Automated
GL-02355,BU-01,5200,Office Supplies,3964.37,user3@corp.com,manager1@corp.com,2023-03-08 17:16:17,Manual
GL-02356,BU-03,2000,Accounts Payable,7987.96,user1@corp.com,manager1@corp.com,2023-09-05 12:22:05,Automated
GL-02357,BU-01,2000,Accounts Payable,8680.7,user2@corp.com,manager1@corp.com,2023-04-24 14:52:47,Automated
GL-02358,BU-04,5200,Office Supplies,8444.73,user3@corp.com,manager2@corp.com,2023-02-01 11:41:59,Manual
GL-02359,BU-04,5000,Professional Fees,9641.23,user3@corp.com,manager2@corp.com,2023-07-03 16:59:54,Manual
GL-02360,BU-03,2000,Accounts Payable,3810.37,user2@corp.com,manager2@corp.com,2023-11-24 11:29:52,Manual
GL-02361,BU-01,1000,Cash,1065.8,user3@corp.com,manager2@corp.com,2023-02-14 17:37:16,Automated
GL-02362,BU-02,5100,Travel & Entertainment,5160.97,user1@corp.com,manager2@corp.com,2023-04-28 12:03:43,Automated
GL-02363,BU-04,5200,Office Supplies,1092.65,user3@corp.com,manager1@corp.com,2023-11-01 17:34:47,Manual
GL-02364,BU-04,5100,Travel & Entertainment,3078.99,user1@corp.com,manager2@corp.com,2023-06-02 17:39:51,Manual
GL-02365,BU-01,5000,Professional Fees,6740.53,user1@corp.com,manager1@corp.com,2023-06-30 15:31:13,Automated
GL-02366,BU-01,5200,Office Supplies,2063.43,user2@corp.com,manager2@corp.com,2023-07-07 12:42:45,Manual
GL-02367,BU-04,1000,Cash,4484.87,user3@corp.com,manager1@corp.com,2023-12-14 11:51:45,Automated
GL-02368,BU-04,1000,Cash,4868.66,user2@corp.com,manager2@corp.com,2023-09-14 17:20:23,Manual
GL-02369,BU-04,1000,Cash,9914.71,user3@corp.com,manager2@corp.com,2023-04-13 09:01:12,Automated
GL-02370,BU-05,5200,Office Supplies,7777.25,user2@corp.com,manager1@corp.com,2023-02-03 12:27:26,Automated
GL-02371,BU-04,5100,Travel & Entertainment,6576.64,user3@corp.com,manager1@corp.com,2023-09-07 15:37:41,Automated
GL-02372,BU-05,1000,Cash,1558.09,user2@corp.com,manager2@corp.com,2023-07-31 16:37:19,Automated
GL-02373,BU-01,5000,Professional Fees,5059.94,user3@corp.com,manager1@corp.com,2023-05-31 10:00:52,Automated
GL-02374,BU-04,2000,Accounts Payable,8465.01,user3@corp.com,manager2@corp.com,2023-03-13 15:13:04,Automated
GL-02375,BU-04,5100,Travel & Entertainment,3055.26,user3@corp.com,manager1@corp.com,2023-05-25 16:09:42,Automated
GL-02376,BU-05,2000,Accounts Payable,3930.35,user2@corp.com,manager1@corp.com,2023-12-08 09:23:24,Automated
GL-02377,BU-01,5100,Travel & Entertainment,2371.73,user1@corp.com,manager2@corp.com,2023-05-29 09:19:36,Automated
GL-02378,BU-03,5200,Office Supplies,6858.5,user1@corp.com,manager1@corp.com,2023-05-24 16:04:23,Automated
GL-02379,BU-05,1000,Cash,4031.35,user3@corp.com,manager1@corp.com,2023-03-14 12:04:44,Automated
GL-02380,BU-02,1000,Cash,2844.99,user1@corp.com,manager2@corp.com,2023-06-23 16:55:36,Automated
GL-02381,BU-04,2000,Accounts Payable,7313.39,user2@corp.com,manager1@corp.com,2023-01-18 15:51:35,Automated
GL-02382,BU-05,2000,Accounts Payable,1219.51,user3@corp.com,manager1@corp.com,2023-04-13 11:05:46,Automated
GL-02383,BU-02,5100,Travel & Entertainment,7947.41,user3@corp.com,manager1@corp.com,2023-06-20 14:40:40,Manual
GL-02384,BU-05,5200,Office Supplies,2069.97,user2@corp.com,manager1@corp.com,2023-06-30 12:39:15,Manual
GL-02385,BU-02,2000,Accounts Payable,142.19,user2@corp.com,manager2@corp.com,2023-04-13 10:04:24,Manual
GL-02386,BU-04,5000,Professional Fees,4852.18,user2@corp.com,manager2@corp.com,2023-03-29 10:43:51,Automated
GL-02387,BU-03,5000,Professional Fees,357.38,user1@corp.com,manager1@corp.com,2023-11-22 10:08:22,Automated
GL-02388,BU-01,1000,Cash,9117.73,user1@corp.com,manager1@corp.com,2023-04-13 11:10:45,Automated
GL-02389,BU-05,5000,Professional Fees,9519.97,user3@corp.com,manager2@corp.com,2023-08-08 17:09:33,Automated
GL-02390,BU-01,2000,Accounts Payable,8099.46,user3@corp.com,manager2@corp.com,2023-01-24 14:31:14,Automated
GL-02391,BU-02,5100,Travel & Entertainment,8584.5,user3@corp.com,manager1@corp.com,2023-02-28 10:38:23,Automated
GL-02392,BU-01,5100,Travel & Entertainment,4573.82,user1@corp.com,manager2@corp.com,2023-10-20 17:20:22,Automated
GL-02393,BU-05,5100,Travel & Entertainment,3366.6,user2@corp.com,manager2@corp.com,2023-09-28 09:34:47,Manual
GL-02394,BU-05,5200,Office Supplies,2167.46,user2@corp.com,manager2@corp.com,2023-09-15 14:15:25,Automated
GL-02395,BU-04,5200,Office Supplies,7663.24,user2@corp.com,manager2@corp.com,2023-02-07 16:20:01,Manual
GL-02396,BU-03,5100,Travel & Entertainment,192.96,user2@corp.com,manager1@corp.com,2023-02-03 09:51:00,Automated
GL-02397,BU-01,5200,Office Supplies,6795.59,user3@corp.com,manager1@corp.com,2023-09-15 16:31:37,Automated
GL-02398,BU-03,5100,Travel & Entertainment,541.61,user1@corp.com,manager1@corp.com,2023-05-12 12:22:04,Automated
GL-02399,BU-03,5100,Travel & Entertainment,3399.98,user2@corp.com,manager2@corp.com,2023-11-10 16:47:06,Automated
GL-02400,BU-05,1000,Cash,5474.17,user3@corp.com,manager1@corp.com,2023-07-28 13:40:13,Automated
GL-02401,BU-03,5100,Travel & Entertainment,8452.6,user3@corp.com,manager1@corp.com,2023-06-08 12:38:06,Automated
GL-02402,BU-05,5000,Professional Fees,1705.76,user1@corp.com,manager2@corp.com,2023-10-19 13:41:21,Automated
GL-02403,BU-04,5200,Office Supplies,8194.52,user3@corp.com,manager2@corp.com,2023-08-18 14:38:55,Automated
GL-02404,BU-04,1000,Cash,1164.28,user2@corp.com,manager2@corp.com,2023-03-30 10:34:21,Automated
GL-02405,BU-04,5100,Travel & Entertainment,2970.31,user3@corp.com,manager2@corp.com,2023-08-03 14:56:37,Automated
GL-02406,BU-02,2000,Accounts Payable,5696.22,user2@corp.com,manager1@corp.com,2023-01-24 17:24:34,Automated
GL-02407,BU-01,5200,Office Supplies,3030.83,user2@corp.com,manager2@corp.com,2023-11-23 12:47:51,Automated
GL-02408,BU-05,5200,Office Supplies,6127.67,user2@corp.com,manager2@corp.com,2023-05-31 09:05:25,Manual
GL-02409,BU-04,5100,Travel & Entertainment,8444.22,user2@corp.com,manager1@corp.com,2023-11-14 09:05:22,Automated
GL-02410,BU-01,5200,Office Supplies,9321.73,user3@corp.com,manager2@corp.com,2023-07-20 11:49:11,Automated
GL-02411,BU-04,5100,Travel & Entertainment,8914.67,user2@corp.com,manager2@corp.com,2023-06-12 16:56:01,Automated
GL-02412,BU-04,2000,Accounts Payable,1528.72,user1@corp.com,manager2@corp.com,2023-07-27 15:21:21,Automated
GL-02413,BU-04,5100,Travel & Entertainment,6733.79,user1@corp.com,manager1@corp.com,2023-09-22 10:56:14,Automated
GL-02414,BU-02,5000,Professional Fees,1387.16,user3@corp.com,manager2@corp.com,2023-12-01 10:02:16,Automated
GL-02415,BU-03,1000,Cash,5442.43,user3@corp.com,manager1@corp.com,2023-12-28 15:31:16,Automated
GL-02416,BU-02,2000,Accounts Payable,6875.67,user1@corp.com,manager1@corp.com,2023-07-04 12:41:02,Automated
GL-02417,BU-04,5200,Office Supplies,2597.09,user2@corp.com,manager1@corp.com,2023-08-11 12:05:02,Manual
GL-02418,BU-01,1000,Cash,5703.39,user2@corp.com,manager1@corp.com,2023-12-07 15:36:34,Automated
GL-02419,BU-03,5000,Professional Fees,1988.22,user2@corp.com,manager2@corp.com,2023-03-31 11:20:34,Automated
GL-02420,BU-02,5200,Office Supplies,994.41,user3@corp.com,manager2@corp.com,2023-07-04 13:05:10,Automated
GL-02421,BU-05,1000,Cash,7876.15,user2@corp.com,manager2@corp.com,2023-04-27 09:30:12,Manual
GL-02422,BU-02,5200,Office Supplies,2943.96,user2@corp.com,manager2@corp.com,2023-01-31 14:54:51,Automated
GL-02423,BU-03,5200,Office Supplies,7854.7,user2@corp.com,manager1@corp.com,2023-06-01 17:50:36,Automated
GL-02424,BU-02,5000,Professional Fees,5341.13,user1@corp.com,manager2@corp.com,2023-12-15 11:29:36,Manual
GL-02425,BU-01,5100,Travel & Entertainment,9709.17,user2@corp.com,manager2@corp.com,2023-11-28 13:17:45,Automated
GL-02426,BU-01,5100,Travel & Entertainment,5347.34,user2@corp.com,manager2@corp.com,2023-10-05 17:48:42,Automated
GL-02427,BU-01,1000,Cash,7248.86,user1@corp.com,manager1@corp.com,2023-01-12 12:41:34,Automated
GL-02428,BU-05,1000,Cash,438.41,user1@corp.com,manager2@corp.com,2023-07-14 16:55:29,Automated
GL-02429,BU-05,5100,Travel & Entertainment,9519.06,user3@corp.com,manager1@corp.com,2023-08-10 12:09:20,Manual
GL-02430,BU-02,5200,Office Supplies,7789.69,user1@corp.com,manager2@corp.com,2023-12-14 17:50:58,Manual
GL-02431,BU-04,1000,Cash,8034.24,user2@corp.com,manager2@corp.com,2023-07-20 13:05:14,Automated
GL-02432,BU-03,1000,Cash,9165.56,user3@corp.com,manager2@corp.com,2023-11-07 16:44:16,Automated
GL-02433,BU-04,5100,Travel & Entertainment,2421.1,user1@corp.com,manager1@corp.com,2023-08-10 09:37:48,Automated
GL-02434,BU-03,5000,Professional Fees,7045.68,user1@corp.com,manager2@corp.com,2023-09-21 10:04:58,Automated
GL-02435,BU-01,1000,Cash,9396.07,user1@corp.com,manager1@corp.com,2023-08-29 11:21:52,Automated
GL-02436,BU-04,5100,Travel & Entertainment,3045.82,user2@corp.com,manager1@corp.com,2023-02-27 14:18:42,Automated
GL-02437,BU-01,5100,Travel & Entertainment,6619.63,user3@corp.com,manager1@corp.com,2023-02-16 11:06:29,Manual
GL-02438,BU-01,5000,Professional Fees,4209.02,user2@corp.com,manager2@corp.com,2023-10-20 15:30:38,Automated
GL-02439,BU-03,5000,Professional Fees,4116.96,user3@corp.com,manager2@corp.com,2023-06-22 11:21:13,Automated
GL-02440,BU-04,1000,Cash,8690.44,user2@corp.com,manager1@corp.com,2023-03-09 12:20:55,Automated
GL-02441,BU-01,5000,Professional Fees,7375.95,user1@corp.com,manager1@corp.com,2023-03-06 13:05:19,Automated
GL-02442,BU-05,5000,Professional Fees,9528.24,user1@corp.com,manager1@corp.com,2023-03-24 17:57:33,Automated
GL-02443,BU-03,5200,Office Supplies,4319.82,user1@corp.com,manager2@corp.com,2023-11-10 09:24:00,Automated
GL-02444,BU-01,5200,Office Supplies,2368.29,user2@corp.com,manager2@corp.com,2023-03-16 11:20:14,Automated
GL-02445,BU-01,5200,Office Supplies,5051.66,user1@corp.com,manager2@corp.com,2023-02-17 14:08:19,Automated
GL-02446,BU-02,1000,Cash,5698.41,user2@corp.com,manager2@corp.com,2023-01-17 10:46:05,Automated
GL-02447,BU-01,2000,Accounts Payable,828.78,user1@corp.com,manager1@corp.com,2023-06-14 14:08:24,Manual
GL-02448,BU-02,2000,Accounts Payable,7265.84,user2@corp.com,manager1@corp.com,2023-01-31 17:26:51,Automated
GL-02449,BU-04,2000,Accounts Payable,8433.59,user2@corp.com,manager1@corp.com,2023-09-21 16:11:27,Automated
GL-02450,BU-05,5200,Office Supplies,5974.56,user1@corp.com,manager2@corp.com,2023-06-19 11:09:33,Manual
GL-02451,BU-02,5000,Professional Fees,8124.49,user1@corp.com,manager2@corp.com,2023-03-20 14:01:26,Manual
GL-02452,BU-04,5100,Travel & Entertainment,2895.98,user1@corp.com,manager1@corp.com,2023-11-16 10:51:08,Automated
GL-02453,BU-02,5100,Travel & Entertainment,6990.31,user1@corp.com,manager2@corp.com,2023-09-01 13:10:19,Automated
GL-02454,BU-02,5100,Travel & Entertainment,5869.96,user1@corp.com,manager2@corp.com,2023-02-27 12:19:30,Automated
GL-02455,BU-02,1000,Cash,9264.19,user1@corp.com,manager1@corp.com,2023-11-20 17:27:04,Automated
GL-02456,BU-04,5200,Office Supplies,7303.41,user1@corp.com,manager2@corp.com,2023-08-18 16:14:46,Automated
GL-02457,BU-03,5000,Professional Fees,1993.57,user2@corp.com,manager1@corp.com,2023-04-11 13:40:30,Manual
GL-02458,BU-03,5200,Office Supplies,5237.03,user1@corp.com,manager2@corp.com,2023-05-05 16:16:52,Automated
GL-02459,BU-05,5000,Professional Fees,7551.57,user2@corp.com,manager1@corp.com,2023-12-20 15:18:47,Manual
GL-02460,BU-02,1000,Cash,6172.5,user3@corp.com,manager1@corp.com,2023-10-10 11:05:28,Automated
GL-02461,BU-04,5200,Office Supplies,6443.0,user1@corp.com,manager2@corp.com,2023-12-22 09:43:07,Automated
GL-02462,BU-05,5100,Travel & Entertainment,6302.19,user3@corp.com,manager1@corp.com,2023-11-10 09:59:18,Automated
GL-02463,BU-02,5200,Office Supplies,4247.61,user2@corp.com,manager2@corp.com,2023-01-27 10:35:48,Automated
GL-02464,BU-02,2000,Accounts Payable,8801.91,user2@corp.com,manager2@corp.com,2023-02-03 13:09:16,Automated
GL-02465,BU-05,5000,Professional Fees,9236.14,user1@corp.com,manager2@corp.com,2023-05-31 11:20:46,Automated
GL-02466,BU-01,5200,Office Supplies,7206.54,user2@corp.com,manager1@corp.com,2023-08-03 10:41:24,Automated
GL-02467,BU-04,2000,Accounts Payable,2493.1,user3@corp.com,manager1@corp.com,2023-06-02 16:37:01,Automated
GL-02468,BU-04,2000,Accounts Payable,3176.32,user1@corp.com,manager2@corp.com,2023-08-03 15:31:04,Manual
GL-02469,BU-01,5000,Professional Fees,5758.62,user1@corp.com,manager1@corp.com,2023-05-05 15:43:19,Automated
GL-02470,BU-04,2000,Accounts Payable,2252.53,user2@corp.com,manager2@corp.com,2023-11-29 12:18:57,Manual
GL-02471,BU-03,2000,Accounts Payable,5794.56,user3@corp.com,manager1@corp.com,2023-04-18 11:22:41,Automated
GL-02472,BU-02,5100,Travel & Entertainment,7896.41,user1@corp.com,manager2@corp.com,2023-07-21 16:50:41,Manual
GL-02473,BU-04,1000,Cash,1745.02,user1@corp.com,manager2@corp.com,2023-06-27 11:20:03,Automated
GL-02474,BU-02,2000,Accounts Payable,3312.03,user1@corp.com,manager1@corp.com,2023-12-21 15:34:06,Automated
GL-02475,BU-04,1000,Cash,7061.39,user3@corp.com,manager1@corp.com,2023-12-06 09:17:44,Automated
GL-02476,BU-03,5100,Travel & Entertainment,768.78,user3@corp.com,manager2@corp.com,2023-01-05 15:14:20,Automated
GL-02477,BU-03,5200,Office Supplies,2569.25,user3@corp.com,manager2@corp.com,2023-11-02 16:10:59,Automated
GL-02478,BU-04,1000,Cash,1842.76,user1@corp.com,manager1@corp.com,2023-09-28 13:18:50,Automated
GL-02479,BU-04,5200,Office Supplies,7268.77,user3@corp.com,manager1@corp.com,2023-08-30 11:19:14,Automated
GL-02480,BU-03,5000,Professional Fees,9466.28,user1@corp.com,manager1@corp.com,2023-08-17 13:36:21,Manual
GL-02481,BU-02,5200,Office Supplies,5916.07,user2@corp.com,manager2@corp.com,2023-07-20 15:37:51,Automated
GL-02482,BU-02,5200,Office Supplies,7932.73,user3@corp.com,manager2@corp.com,2023-10-31 11:50:18,Automated
GL-02483,BU-05,5200,Office Supplies,3410.3,user1@corp.com,manager1@corp.com,2023-06-12 12:53:52,Automated
GL-02484,BU-03,2000,Accounts Payable,294.97,user2@corp.com,manager1@corp.com,2023-02-13 12:45:05,Automated
GL-02485,BU-03,2000,Accounts Payable,1889.81,user1@corp.com,manager2@corp.com,2023-06-08 09:52:59,Automated
GL-02486,BU-01,2000,Accounts Payable,3001.89,user2@corp.com,manager2@corp.com,2023-02-28 11:46:03,Automated
GL-02487,BU-01,5200,Office Supplies,1989.69,user2@corp.com,manager1@corp.com,2023-02-27 14:19:18,Automated
GL-02488,BU-01,5000,Professional Fees,3309.55,user1@corp.com,manager2@corp.com,2023-08-09 09:02:17,Automated
GL-02489,BU-01,2000,Accounts Payable,1048.79,user1@corp.com,manager2@corp.com,2023-08-17 14:56:35,Automated
GL-02490,BU-05,5000,Professional Fees,5389.78,user2@corp.com,manager1@corp.com,2023-08-15 14:56:38,Manual
GL-02491,BU-03,5000,Professional Fees,2806.49,user1@corp.com,manager2@corp.com,2023-10-20 09:35:22,Automated
GL-02492,BU-03,1000,Cash,5977.94,user1@corp.com,manager2@corp.com,2023-02-08 10:58:08,Manual
GL-02493,BU-05,2000,Accounts Payable,2402.45,user1@corp.com,manager2@corp.com,2023-12-26 14:57:19,Automated
GL-02494,BU-01,1000,Cash,8240.73,user3@corp.com,manager2@corp.com,2023-02-09 12:35:16,Automated
GL-02495,BU-05,2000,Accounts Payable,6151.28,user2@corp.com,manager1@corp.com,2023-08-07 13:35:33,Automated
GL-02496,BU-03,5100,Travel & Entertainment,3398.5,user2@corp.com,manager2@corp.com,2023-10-30 10:52:59,Automated
GL-02497,BU-05,1000,Cash,4379.2,user1@corp.com,manager1@corp.com,2023-02-09 15:17:56,Automated
GL-02498,BU-01,2000,Accounts Payable,4154.84,user1@corp.com,manager2@corp.com,2023-11-02 13:40:48,Automated
GL-02499,BU-04,2000,Accounts Payable,6746.37,user3@corp.com,manager2@corp.com,2023-04-20 10:34:43,Automated
GL-02500,BU-04,2000,Accounts Payable,8752.61,user1@corp.com,manager2@corp.com,2023-12-01 09:27:19,Manual
GL-02501,BU-05,5000,Professional Fees,2962.7,user1@corp.com,manager2@corp.com,2023-07-28 09:27:57,Automated
GL-02502,BU-05,5100,Travel & Entertainment,8105.89,user3@corp.com,manager2@corp.com,2023-12-08 17:27:36,Automated
GL-02503,BU-01,1000,Cash,1979.49,user1@corp.com,manager2@corp.com,2023-05-12 13:05:34,Manual
GL-02504,BU-01,5200,Office Supplies,7477.11,user3@corp.com,manager1@corp.com,2023-12-07 09:33:39,Automated
GL-02505,BU-05,5000,Professional Fees,7354.07,user1@corp.com,manager1@corp.com,2023-06-09 15:46:21,Automated
GL-02506,BU-01,5200,Office Supplies,5058.28,user1@corp.com,manager1@corp.com,2023-04-13 17:55:54,Automated
GL-02507,BU-04,5100,Travel & Entertainment,3920.15,user1@corp.com,manager1@corp.com,2023-05-29 10:13:26,Manual
GL-02508,BU-04,5100,Travel & Entertainment,7365.21,user1@corp.com,manager2@corp.com,2023-09-12 17:03:48,Manual
GL-02509,BU-03,1000,Cash,6314.33,user3@corp.com,manager2@corp.com,2023-07-06 14:58:41,Manual
GL-02510,BU-02,5200,Office Supplies,7610.77,user2@corp.com,manager2@corp.com,2023-08-11 17:38:34,Automated
GL-02511,BU-02,1000,Cash,9497.54,user3@corp.com,manager2@corp.com,2023-08-25 16:56:19,Manual
GL-02512,BU-02,5200,Office Supplies,6764.97,user2@corp.com,manager2@corp.com,2023-07-03 10:06:50,Automated
GL-02513,BU-04,5100,Travel & Entertainment,3581.88,user2@corp.com,manager1@corp.com,2023-01-13 12:12:19,Automated
GL-02514,BU-05,1000,Cash,2297.26,user2@corp.com,manager2@corp.com,2023-03-08 17:01:04,Automated
GL-02515,BU-03,5200,Office Supplies,1122.08,user2@corp.com,manager2@corp.com,2023-04-17 14:02:45,Automated
GL-02516,BU-04,2000,Accounts Payable,4668.36,user1@corp.com,manager2@corp.com,2023-06-06 15:59:22,Automated
GL-02517,BU-04,5200,Office Supplies,9443.81,user2@corp.com,manager2@corp.com,2023-02-23 09:48:14,Automated
GL-02518,BU-04,5200,Office Supplies,7652.33,user1@corp.com,manager1@corp.com,2023-08-29 14:27:22,Automated
GL-02519,BU-04,5100,Travel & Entertainment,3575.83,user3@corp.com,manager2@corp.com,2023-08-25 09:04:41,Automated
GL-02520,BU-04,5000,Professional Fees,9268.67,user1@corp.com,manager1@corp.com,2023-09-22 12:38:08,Automated
GL-02521,BU-05,2000,Accounts Payable,7225.62,user1@corp.com,manager2@corp.com,2023-09-27 09:23:29,Manual
GL-02522,BU-04,5000,Professional Fees,3379.64,user1@corp.com,manager1@corp.com,2023-06-06 15:18:03,Automated
GL-02523,BU-04,5100,Travel & Entertainment,282.44,user1@corp.com,manager1@corp.com,2023-01-16 12:28:45,Automated
GL-02524,BU-01,5200,Office Supplies,1171.83,user1@corp.com,manager2@corp.com,2023-06-01 16:03:20,Automated
GL-02525,BU-02,5200,Office Supplies,6765.65,user1@corp.com,manager1@corp.com,2023-12-12 16:25:57,Automated
GL-02526,BU-03,1000,Cash,9543.97,user2@corp.com,manager2@corp.com,2023-12-08 11:28:44,Automated
GL-02527,BU-05,1000,Cash,3028.3,user1@corp.com,manager1@corp.com,2023-05-09 14:44:55,Automated
GL-02528,BU-04,5200,Office Supplies,5723.48,user2@corp.com,manager2@corp.com,2023-09-26 12:03:16,Automated
GL-02529,BU-04,5200,Office Supplies,1437.54,user2@corp.com,manager1@corp.com,2023-04-03 16:23:58,Automated
GL-02530,BU-01,2000,Accounts Payable,2562.43,user1@corp.com,manager1@corp.com,2023-01-20 13:25:30,Automated
GL-02531,BU-05,1000,Cash,2311.68,user1@corp.com,manager2@corp.com,2023-10-17 13:53:31,Manual
GL-02532,BU-01,1000,Cash,6947.26,user3@corp.com,manager2@corp.com,2023-07-04 16:21:16,Automated
GL-02533,BU-04,5200,Office Supplies,3209.51,user2@corp.com,manager2@corp.com,2023-12-22 15:48:14,Automated
GL-02534,BU-05,5200,Office Supplies,6962.55,user2@corp.com,manager1@corp.com,2023-04-13 16:23:15,Automated
GL-02535,BU-03,5100,Travel & Entertainment,1538.19,user1@corp.com,manager2@corp.com,2023-12-15 11:56:17,Automated
GL-02536,BU-02,1000,Cash,1742.74,user1@corp.com,manager1@corp.com,2023-05-25 09:23:56,Automated
GL-02537,BU-04,5000,Professional Fees,3785.58,user3@corp.com,manager2@corp.com,2023-01-06 09:35:03,Manual
GL-02538,BU-05,1000,Cash,3658.31,user3@corp.com,manager2@corp.com,2023-05-12 11:08:24,Automated
GL-02539,BU-05,1000,Cash,1112.66,user3@corp.com,manager1@corp.com,2023-11-14 13:35:20,Manual
GL-02540,BU-01,1000,Cash,787.55,user2@corp.com,manager2@corp.com,2023-11-03 14:22:24,Automated
GL-02541,BU-05,1000,Cash,2253.35,user1@corp.com,manager2@corp.com,2023-04-28 11:40:36,Automated
GL-02542,BU-02,5000,Professional Fees,6385.37,user1@corp.com,manager2@corp.com,2023-05-01 16:15:27,Automated
GL-02543,BU-05,5000,Professional Fees,4788.99,user3@corp.com,manager2@corp.com,2023-04-19 11:01:12,Manual
GL-02544,BU-02,5000,Professional Fees,3099.02,user1@corp.com,manager1@corp.com,2023-11-24 13:53:57,Automated
GL-02545,BU-02,5000,Professional Fees,1576.84,user3@corp.com,manager2@corp.com,2023-07-10 17:13:23,Automated
GL-02546,BU-03,2000,Accounts Payable,2423.58,user1@corp.com,manager2@corp.com,2023-11-30 16:19:40,Automated
GL-02547,BU-04,1000,Cash,9142.66,user1@corp.com,manager1@corp.com,2023-09-28 10:53:39,Automated
GL-02548,BU-05,5200,Office Supplies,9208.86,user1@corp.com,manager1@corp.com,2023-09-21 10:17:00,Automated
GL-02549,BU-05,5100,Travel & Entertainment,342.62,user2@corp.com,manager1@corp.com,2023-02-08 10:27:08,Automated
GL-02550,BU-03,1000,Cash,8164.37,user3@corp.com,manager1@corp.com,2023-12-04 10:44:06,Manual
GL-02551,BU-04,5100,Travel & Entertainment,8895.07,user3@corp.com,manager2@corp.com,2023-03-30 11:43:01,Automated
GL-02552,BU-03,2000,Accounts Payable,727.57,user1@corp.com,manager1@corp.com,2023-02-22 13:33:49,Automated
GL-02553,BU-01,1000,Cash,7580.62,user3@corp.com,manager1@corp.com,2023-04-27 12:40:50,Manual
GL-02554,BU-02,5200,Office Supplies,3189.3,user2@corp.com,manager1@corp.com,2023-10-16 10:00:24,Automated
GL-02555,BU-03,1000,Cash,8751.36,user3@corp.com,manager1@corp.com,2023-06-22 16:05:24,Automated
GL-02556,BU-01,1000,Cash,3675.47,user1@corp.com,manager2@corp.com,2023-10-26 17:29:27,Manual
GL-02557,BU-05,5100,Travel & Entertainment,1090.87,user3@corp.com,manager2@corp.com,2023-11-17 16:13:52,Automated
GL-02558,BU-03,1000,Cash,1135.21,user2@corp.com,manager2@corp.com,2023-05-05 12:42:34,Automated
GL-02559,BU-05,2000,Accounts Payable,4631.47,user3@corp.com,manager2@corp.com,2023-04-13 11:10:34,Automated
GL-02560,BU-02,1000,Cash,7283.87,user1@corp.com,manager1@corp.com,2023-10-11 16:54:10,Manual
GL-02561,BU-01,5100,Travel & Entertainment,2656.89,user3@corp.com,manager2@corp.com,2023-06-09 13:36:12,Automated
GL-02562,BU-04,2000,Accounts Payable,6123.74,user3@corp.com,manager1@corp.com,2023-08-23 12:48:51,Automated
GL-02563,BU-03,5200,Office Supplies,980.72,user3@corp.com,manager2@corp.com,2023-09-08 13:00:25,Automated
GL-02564,BU-03,5100,Travel & Entertainment,2319.06,user2@corp.com,manager2@corp.com,2023-02-02 09:12:49,Automated
GL-02565,BU-02,1000,Cash,550.19,user2@corp.com,manager2@corp.com,2023-03-14 17:41:15,Automated
GL-02566,BU-03,1000,Cash,364.95,user3@corp.com,manager2@corp.com,2023-06-21 10:05:49,Automated
GL-02567,BU-04,1000,Cash,3288.98,user2@corp.com,manager1@corp.com,2023-03-24 11:18:08,Manual
GL-02568,BU-04,1000,Cash,2880.9,user2@corp.com,manager2@corp.com,2023-12-21 09:48:38,Automated
GL-02569,BU-05,5200,Office Supplies,7771.48,user3@corp.com,manager2@corp.com,2023-11-16 15:57:06,Automated
GL-02570,BU-04,1000,Cash,219.96,user3@corp.com,manager1@corp.com,2023-06-08 16:06:10,Manual
GL-02571,BU-01,1000,Cash,9221.4,user2@corp.com,manager2@corp.com,2023-10-13 09:06:21,Automated
